barium(2+) ion dihydroxide (IUPAC Name) 12230-71-6 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test) adopted 1992-07-17  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 33 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 40.3 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 100 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 40.3 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 100 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish;ECHA CHEM  
barium(2+) ion dihydroxide (IUPAC Name) 12230-71-6 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 96 h  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 97.5 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 3.5 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 174 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
barium(2+) ion dihydroxide (IUPAC Name) 12230-71-6 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 100 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 34.31 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 1.92 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 100 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 34.31 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 1.92 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
barium(2+) ion dihydroxide (IUPAC Name) 12230-71-6 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 85.25 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 100 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 30.07 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 1.15 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 85.25 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 100 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 30.07 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 1.15 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
barium(2+) ion sulfate (IUPAC Name) 7727-43-7 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test) adopted 1992-07-17  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 33 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 40.3 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 100 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 40.3 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 100 mg/L Effect concentrations, Basis for effect: other: hatching success, mortality (post-hatch success), numbers of healthy fish, length of the surviving fish, dry weight of the surviving fish;ECHA CHEM  
barium(2+) ion sulfate (IUPAC Name) 7727-43-7 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 96 h  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 97.5 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 3.5 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 174 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
barium(2+) ion sulfate (IUPAC Name) 7727-43-7 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 100 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 30.07 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 1.15 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 100 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 30.07 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 1.15 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 3 (not reliable)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 27 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 8.25 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 8.64 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 202 (Daphnia sp. Acute Immobilisation Test)  Test organisms (species): Daphnia magna Total exposure duration: 24 h  Effect concentrations, Endpoint: IC50 Effect concentrations, Effect conc.: 18 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 202 (Daphnia sp. Acute Immobilisation Test)  Test organisms (species): Daphnia magna Total exposure duration: 48 h  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 96 h  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 5.3 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 96 h  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 5.9 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: biomass  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 34 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 32 mg/L Effect concentrations, Basis for effect: biomass  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 100 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
benzene (IUPAC Name) 71-43-2 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 29 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 3 (not reliable)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 211 (Daphnia magna Reproduction Test) (2012)  Test organisms (species): Daphnia magna Total exposure duration: 21 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: other: survival & growth  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 3.3 mg/L Effect concentrations, Basis for effect: reproduction;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 211 (Daphnia magna Reproduction Test)  Test organisms (species): Daphnia magna Total exposure duration: 21 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 19.5 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 19.5 mg/L Effect concentrations, Basis for effect: reproduction  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 19.5 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 19.5 mg/L Effect concentrations, Basis for effect: reproduction;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 3 (not reliable)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Oryzias latipes Total exposure duration: 40 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: other: growth and survival;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 202 (Daphnia sp. Acute Immobilisation Test)  Test organisms (species): Daphnia magna Total exposure duration: 48 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 20.1 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 20.1 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 202 (Daphnia sp. Acute Immobilisation Test)  Test organisms (species): Daphnia magna Total exposure duration: 48 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 967 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 967 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Oryzias latipes Total exposure duration: 96 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 18.6 mg/L Effect concentrations, Basis for effect: other: Mortality and behavioural abnormalities  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 18.6 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Leuciscus idus melanotus Total exposure duration: 96 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 961 mg/L Effect concentrations, Basis for effect: other: mortality and behavioural abnormalities  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 961 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 96 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 668 mg/L Effect concentrations, Basis for effect: cell number  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 1000 mg/L Effect concentrations, Basis for effect: cell number;ECHA CHEM  
benzene-1,4-dicarboxylic acid (IUPAC Name) 100-21-0 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 19 mg/L Effect concentrations, Basis for effect: cell number (AUGC)  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 19 mg/L Effect concentrations, Basis for effect: biomass EbC50 based on integrated biomass (= area under the growth curves)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 19 mg/L Effect concentrations, Basis for effect: growth rate (24-72 h)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 19 mg/L Effect concentrations, Basis for effect: growth rate (24-48 h)  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 19 mg/L Effect concentrations, Basis for effect: growth rate ErC50 based on specific growth rates for the 24-72 h interval  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 19 mg/L Effect concentrations, Basis for effect: growth rate ErC50 based on specific growth rates for the 24-48 h interval;ECHA CHEM  
benzene-1,4-diol (IUPAC Name) 123-31-9 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 211 (Daphnia magna Reproduction Test)  Test organisms (species): Daphnia magna Total exposure duration: 21 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 0.061 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 0.076 mg/L Effect concentrations, Basis for effect: other: body length of parent daphnias  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 0.076 mg/L Effect concentrations, Basis for effect: other: first day of birth  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.08 mg/L Effect concentrations, Basis for effect: reproduction  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 0.0049 mg/L Effect concentrations, Basis for effect: reproduction  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.039 mg/L Effect concentrations, Basis for effect: other: body length of parent daphnids  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: > 0.076 mg/L Effect concentrations, Basis for effect: other: first day of birth  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.054 mg/L Effect concentrations, Basis for effect: other: body length of parent daphnids  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.0029 mg/L Effect concentrations, Basis for effect: reproduction  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.0057 mg/L Effect concentrations, Basis for effect: reproduction;ECHA CHEM  
benzene-1,4-diol (IUPAC Name) 123-31-9 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 32 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 66 µg/L Effect concentrations, Basis for effect: reproduction  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 100 µg/L Effect concentrations, Basis for effect: reproduction;ECHA CHEM  
benzene-1,4-diol (IUPAC Name) 123-31-9 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 202 (Daphnia sp. Acute Immobilisation Test)  Test organisms (species): Daphnia magna Total exposure duration: 48 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.029 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.029 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.095 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.095 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.071 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.061 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.148 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.134 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
benzene-1,4-diol (IUPAC Name) 123-31-9 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 202 (Daphnia sp. Acute Immobilisation Test)  Test organisms (species): Daphnia magna Total exposure duration: 48 h  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.29 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
benzene-1,4-diol (IUPAC Name) 123-31-9 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 203 (Fish, Acute Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 96 h  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 0.638 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
benzene-1,4-diol (IUPAC Name) 123-31-9 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test)  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 0.0085 mg/L Effect concentrations, Basis for effect: other: yield  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: < 0.033 mg/L Effect concentrations, Basis for effect: other: yield  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.0085 mg/L Effect concentrations, Basis for effect: other: yield  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: < 0.033 mg/L Effect concentrations, Basis for effect: other: yield  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.041 mg/L Effect concentrations, Basis for effect: other: yield  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 0.034 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.0015 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.019 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.053 mg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 0.33 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
bis(2-aminoethyl)amine (IUPAC Name) 111-40-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: EU Method C.20 (Daphnia magna Reproduction Test)  Test organisms (species): Daphnia magna Total exposure duration: 21 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 11.3 mg/L Effect concentrations, Basis for effect: reproduction  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5.6 mg/L Effect concentrations, Basis for effect: reproduction;ECHA CHEM  
bis(2-aminoethyl)amine (IUPAC Name) 111-40-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Gasterosteus aculeatus Total exposure duration: 28 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: > 10 mg/L Effect concentrations, Basis for effect: larval development;ECHA CHEM  
bis(2-aminoethyl)amine (IUPAC Name) 111-40-0 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to aquatic invertebrates   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: EU Method C.2 (Acute Toxicity for Daphnia)  Test organisms (species): Daphnia magna Total exposure duration: 48 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 32 mg/L Effect concentrations, Basis for effect: mobility  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 64.6 mg/L Effect concentrations, Basis for effect: mobility;ECHA CHEM  
bis(2-aminoethyl)amine (IUPAC Name) 111-40-0 (CAS Number) Member of Category:  no View Dataset... ;Short-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: EU Method C.1 (Acute Toxicity for Fish)  Test organisms (species): Poecilia reticulata Total exposure duration: 96 h  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 0.43 g/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
bis(2-aminoethyl)amine (IUPAC Name) 111-40-0 (CAS Number) Member of Category:  no View Dataset... ;Toxicity to aquatic algae and cyanobacteria   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 201 (Alga, Growth Inhibition Test) 1981  Test type: static Total exposure duration: 72 h  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: other: growth rate, biomass  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 187 mg/L Effect concentrations, Basis for effect: biomass  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: 1164 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
